 Written on 2022-12-12T11:54:41
          26
          21
    4    2    4    4    2    4    4    2    4    2    1    2    4    2    4
    4    2    4    4    2    4
    0    0    1   16   22   -0.019498    0.000000
    0    0    1   17   22    0.005792    0.000000
    0    0    1   18   22   -0.005229    0.000000
    0    0    1   19   22   -0.000218    0.000000
    0    0    1   20   22   -0.000663    0.000000
    0    0    1   21   22    0.000003    0.000000
    0    0    1   22   22   -0.019039    0.000000
    0    0    1   23   22   -0.000006    0.000000
    0    0    1   24   22   -0.297454    0.000001
    0    0    1   25   22    0.093369    0.000000
    0    0    1   26   22   -0.101776    0.000000
    0    0    1    1   23    0.000000    0.000000
    0    0    1    2   23    0.000000    0.000000
    0    0    1    3   23    0.000000    0.000000
    0    0    1    4   23    0.000000    0.000000
    0    0    1    5   23    0.000000    0.000000
    0    0    1    6   23    0.000000    0.000000
    0    0    1    7   23    0.000000    0.000000
    0    0    1    8   23    0.000000    0.000000
    0    0    1    9   23    0.000000    0.000000
    0    0    1   10   23    0.000000    0.000000
    0    0    1   11   23   -0.003749    0.000000
    0    0    1   12   23   -0.000006    0.000000
    0    0    1   13   23   -0.015511    0.000000
    0    0    1   14   23   -0.022588    0.000000
    0    0    1   15   23   -0.000039    0.000000
    0    0    1   16   23    0.011600    0.000000
    0    0    1   17   23   -0.005866    0.000000
    0    0    1   18   23    0.000123    0.000000
    0    0    1   19   23    0.000288    0.000000
    0    0    1   20   23    0.000352    0.000000
    0    0    1   21   23   -0.001076    0.000000
    0    0    1   22   23   -0.000006    0.000000
    0    0    1   23   23   -0.018962    0.000000
    0    0    1   24   23    0.164336    0.000000
    0    0    1   25   23   -0.089437    0.000000
    0    0    1   26   23   -0.015728    0.000000
    0    0    1    1   24    0.000000    0.000000
    0    0    1    2   24    0.000000    0.000000
    0    0    1    3   24    0.000000    0.000000
    0    0    1    4   24    0.000000    0.000000
    0    0    1    5   24    0.000000    0.000000
    0    0    1    6   24    0.000000    0.000000
    0    0    1    7   24    0.000000    0.000000
    0    0    1    8   24    0.000000    0.000000
    0    0    1    9   24    0.000000    0.000000
    0    0    1   10   24    0.000000    0.000000
    0    0    1   11   24   -0.013391   -0.000002
    0    0    1   12   24   -0.028133    0.000001
    0    0    1   13   24    0.016283    0.000000
    0    0    1   14   24   -0.002746   -0.000001
    0    0    1   15   24    0.003910    0.000001
    0    0    1   16   24   -1.187886    0.000000
    0    0    1   17   24   -0.000129    0.000000
    0    0    1   18   24   -0.015135    0.000000
    0    0    1   19   24   -0.041227    0.000000
    0    0    1   20   24   -0.000303    0.000000
    0    0    1   21   24    0.331386    0.000000
    0    0    1   22   24   -0.297454   -0.000001
    0    0    1   23   24    0.164336    0.000000
    0    0    1   24   24    0.018307    0.000000
    0    0    1   25   24   -0.000003    0.000000
    0    0    1   26   24    0.001076    0.000000
    0    0    1    1   25    0.000000    0.000000
    0    0    1    2   25    0.000000    0.000000
    0    0    1    3   25    0.000000    0.000000
    0    0    1    4   25    0.000000    0.000000
    0    0    1    5   25    0.000000    0.000000
    0    0    1    6   25    0.000000    0.000000
    0    0    1    7   25    0.000000    0.000000
    0    0    1    8   25    0.000000    0.000000
    0    0    1    9   25    0.000000    0.000000
    0    0    1   10   25    0.000000    0.000000
    0    0    1   11   25    0.019499    0.000000
    0    0    1   12   25    0.005792    0.000000
    0    0    1   13   25   -0.005229    0.000000
    0    0    1   14   25    0.000218    0.000000
    0    0    1   15   25    0.000663    0.000000
    0    0    1   16   25   -0.000258    0.000000
    0    0    1   17   25    0.596999    0.000000
    0    0    1   18   25   -0.001085    0.000000
    0    0    1   19   25   -0.000027    0.000000
    0    0    1   20   25    0.046440    0.000000
    0    0    1   21   25   -0.208801    0.000001
    0    0    1   22   25    0.093369    0.000000
    0    0    1   23   25   -0.089437    0.000000
    0    0    1   24   25   -0.000003    0.000000
    0    0    1   25   25   -0.019040    0.000000
    0    0    1   26   25   -0.000006    0.000000
    0    0    1    1   26    0.000000    0.000000
    0    0    1    2   26    0.000000    0.000000
    0    0    1    3   26    0.000000    0.000000
    0    0    1    4   26    0.000000    0.000000
    0    0    1    5   26    0.000000    0.000000
    0    0    1    6   26    0.000000    0.000000
    0    0    1    7   26    0.000000    0.000000
    0    0    1    8   26    0.000000    0.000000
    0    0    1    9   26    0.000000    0.000000
    0    0    1   10   26    0.000000    0.000000
    0    0    1   11   26   -0.011600    0.000000
    0    0    1   12   26   -0.005866    0.000000
    0    0    1   13   26    0.000123    0.000000
    0    0    1   14   26   -0.000288    0.000000
    0    0    1   15   26   -0.000352    0.000000
    0    0    1   16   26   -0.031344    0.000000
    0    0    1   17   26    0.001103    0.000000
    0    0    1   18   26    0.596701    0.000000
    0    0    1   19   26    0.046407    0.000000
    0    0    1   20   26    0.000070    0.000000
    0    0    1   21   26    0.126240    0.000000
    0    0    1   22   26   -0.101776    0.000000
    0    0    1   23   26   -0.015728    0.000000
    0    0    1   24   26    0.001076    0.000000
    0    0    1   25   26   -0.000006    0.000000
    0    0    1   26   26   -0.018963    0.000000
    0    1   -1    1    1   -0.000008    0.000000
    0    1   -1    2    1   -0.000012    0.000000
    0    1   -1    3    1    0.000000    0.000000
    0    1   -1    4    1    0.000000    0.000000
    0    1   -1    5    1    0.000000    0.000000
    0    1   -1    6    1    0.000000    0.000000
    0    1   -1    7    1    0.000000    0.000000
    0    1   -1    8    1    0.000000    0.000000
    0    1   -1    9    1    0.000000    0.000000
    0    1   -1   10    1    0.000000    0.000000
    0    1   -1   11    1    0.000000    0.000000
    0    1   -1   12    1    0.000000    0.000000
    0    1   -1   13    1    0.000000    0.000000
    0    1   -1   14    1    0.000000    0.000000
    0    1   -1   15    1    0.000000    0.000000
    0    1   -1   16    1    0.000000    0.000000
    0    1   -1   17    1    0.000000    0.000000
    0    1   -1   18    1    0.000000    0.000000
    0    1   -1   19    1    0.000000    0.000000
    0    1   -1   20    1    0.000000    0.000000
    0    1   -1   21    1    0.000000    0.000000
    0    1   -1   22    1    0.000000    0.000000
    0    1   -1   23    1    0.000000    0.000000
    0    1   -1   24    1    0.000000    0.000000
    0    1   -1   25    1    0.000000    0.000000
    0    1   -1   26    1    0.000000    0.000000
    0    1   -1    1    2   -0.000012    0.000000
    0    1   -1    2    2   -0.000008    0.000000
    0    1   -1    3    2    0.000000    0.000000
    0    1   -1    4    2    0.000000    0.000000
    0    1   -1    5    2    0.000000    0.000000
    0    1   -1    6    2    0.000000    0.000000
    0    1   -1    7    2    0.000000    0.000000
    0    1   -1    8    2    0.000000    0.000000
    0    1   -1    9    2    0.000000    0.000000
    0    1   -1   10    2    0.000000    0.000000
    0    1   -1   11    2    0.000000    0.000000
    0    1   -1   12    2    0.000000    0.000000
    0    1   -1   13    2    0.000000    0.000000
    0    1   -1   14    2    0.000000    0.000000
    0    1   -1   15    2    0.000000    0.000000
    0    1   -1   16    2    0.000000    0.000000
    0    1   -1   17    2    0.000000    0.000000
    0    1   -1   18    2    0.000000    0.000000
    0    1   -1   19    2    0.000000    0.000000
    0    1   -1   20    2    0.000000    0.000000
    0    1   -1   21    2    0.000000    0.000000
    0    1   -1   22    2    0.000000    0.000000
    0    1   -1   23    2    0.000000    0.000000
    0    1   -1   24    2    0.000000    0.000000
    0    1   -1   25    2    0.000000    0.000000
    0    1   -1   26    2    0.000000    0.000000
    0    1   -1    1    3    0.000000    0.000000
    0    1   -1    2    3    0.000000    0.000000
    0    1   -1    3    3    0.003470    0.000000
    0    1   -1    4    3    0.000011    0.000000
    0    1   -1    5    3    0.000006    0.000000
    0    1   -1    6    3    0.003533    0.000000
    0    1   -1    7    3   -0.000006    0.000000
    0    1   -1    8    3   -0.002061    0.000000
    0    1   -1    9    3    0.000000    0.000000
    0    1   -1   10    3    0.000000    0.000000
    0    1   -1   11    3    0.000000    0.000000
    0    1   -1   12    3    0.000000    0.000000
    0    1   -1   13    3    0.000000    0.000000
    0    1   -1   14    3    0.000000    0.000000
    0    1   -1   15    3    0.000000    0.000000
    0    1   -1   16    3    0.000000    0.000000
    0    1   -1   17    3    0.000000    0.000000
    0    1   -1   18    3    0.000000    0.000000
    0    1   -1   19    3    0.000000    0.000000
    0    1   -1   20    3    0.000000    0.000000
    0    1   -1   21    3    0.000000    0.000000
    0    1   -1   22    3    0.000000    0.000000
    0    1   -1   23    3    0.000000    0.000000
    0    1   -1   24    3    0.000000    0.000000
    0    1   -1   25    3    0.000000    0.000000
    0    1   -1   26    3    0.000000    0.000000
    0    1   -1    1    4    0.000000    0.000000
    0    1   -1    2    4    0.000000    0.000000
    0    1   -1    3    4    0.000011    0.000000
    0    1   -1    4    4   -0.006928    0.000000
    0    1   -1    5    4   -0.000617    0.000000
    0    1   -1    6    4   -0.000006    0.000000
    0    1   -1    7    4    0.000478    0.000000
    0    1   -1    8    4   -0.000010    0.000000
    0    1   -1    9    4    0.000000    0.000000
    0    1   -1   10    4    0.000000    0.000000
    0    1   -1   11    4    0.000000    0.000000
    0    1   -1   12    4    0.000000    0.000000
    0    1   -1   13    4    0.000000    0.000000
    0    1   -1   14    4    0.000000    0.000000
    0    1   -1   15    4    0.000000    0.000000
    0    1   -1   16    4    0.000000    0.000000
    0    1   -1   17    4    0.000000    0.000000
    0    1   -1   18    4    0.000000    0.000000
    0    1   -1   19    4    0.000000    0.000000
    0    1   -1   20    4    0.000000    0.000000
    0    1   -1   21    4    0.000000    0.000000
    0    1   -1   22    4    0.000000    0.000000
    0    1   -1   23    4    0.000000    0.000000
    0    1   -1   24    4    0.000000    0.000000
    0    1   -1   25    4    0.000000    0.000000
    0    1   -1   26    4    0.000000    0.000000
    0    1   -1    1    5    0.000000    0.000000
    0    1   -1    2    5    0.000000    0.000000
    0    1   -1    3    5    0.000006    0.000000
    0    1   -1    4    5   -0.000617    0.000000
    0    1   -1    5    5   -0.006215    0.000000
    0    1   -1    6    5   -0.001990    0.000000
    0    1   -1    7    5   -0.000010    0.000000
    0    1   -1    8    5    0.003010    0.000000
    0    1   -1    9    5    0.000000    0.000000
    0    1   -1   10    5    0.000000    0.000000
    0    1   -1   11    5    0.000000    0.000000
    0    1   -1   12    5    0.000000    0.000000
    0    1   -1   13    5    0.000000    0.000000
    0    1   -1   14    5    0.000000    0.000000
    0    1   -1   15    5    0.000000    0.000000
    0    1   -1   16    5    0.000000    0.000000
    0    1   -1   17    5    0.000000    0.000000
    0    1   -1   18    5    0.000000    0.000000
    0    1   -1   19    5    0.000000    0.000000
    0    1   -1   20    5    0.000000    0.000000
    0    1   -1   21    5    0.000000    0.000000
    0    1   -1   22    5    0.000000    0.000000
    0    1   -1   23    5    0.000000    0.000000
    0    1   -1   24    5    0.000000    0.000000
    0    1   -1   25    5    0.000000    0.000000
    0    1   -1   26    5    0.000000    0.000000
    0    1   -1    1    6    0.000000    0.000000
    0    1   -1    2    6    0.000000    0.000000
    0    1   -1    3    6    0.003533    0.000000
    0    1   -1    4    6   -0.000006    0.000000
    0    1   -1    5    6   -0.001990    0.000000
    0    1   -1    6    6    0.003471    0.000000
    0    1   -1    7    6   -0.000011    0.000000
    0    1   -1    8    6   -0.000006    0.000000
    0    1   -1    9    6    0.000000    0.000000
    0    1   -1   10    6    0.000000    0.000000
    0    1   -1   11    6    0.000000    0.000000
    0    1   -1   12    6    0.000000    0.000000
    0    1   -1   13    6    0.000000    0.000000
    0    1   -1   14    6    0.000000    0.000000
    0    1   -1   15    6    0.000000    0.000000
    0    1   -1   16    6    0.000000    0.000000
    0    1   -1   17    6    0.000000    0.000000
    0    1   -1   18    6    0.000000    0.000000
    0    1   -1   19    6    0.000000    0.000000
    0    1   -1   20    6    0.000000    0.000000
    0    1   -1   21    6    0.000000    0.000000
    0    1   -1   22    6    0.000000    0.000000
    0    1   -1   23    6    0.000000    0.000000
    0    1   -1   24    6    0.000000    0.000000
    0    1   -1   25    6    0.000000    0.000000
    0    1   -1   26    6    0.000000    0.000000
    0    1   -1    1    7    0.000000    0.000000
    0    1   -1    2    7    0.000000    0.000000
    0    1   -1    3    7   -0.000006    0.000000
    0    1   -1    4    7    0.000478    0.000000
    0    1   -1    5    7   -0.000010    0.000000
    0    1   -1    6    7   -0.000011    0.000000
    0    1   -1    7    7   -0.006928    0.000000
    0    1   -1    8    7   -0.000617    0.000000
    0    1   -1    9    7    0.000000    0.000000
    0    1   -1   10    7    0.000000    0.000000
    0    1   -1   11    7    0.000000    0.000000
    0    1   -1   12    7    0.000000    0.000000
    0    1   -1   13    7    0.000000    0.000000
    0    1   -1   14    7    0.000000    0.000000
    0    1   -1   15    7    0.000000    0.000000
    0    1   -1   16    7    0.000000    0.000000
    0    1   -1   17    7    0.000000    0.000000
    0    1   -1   18    7    0.000000    0.000000
    0    1   -1   19    7    0.000000    0.000000
    0    1   -1   20    7    0.000000    0.000000
    0    1   -1   21    7    0.000000    0.000000
    0    1   -1   22    7    0.000000    0.000000
    0    1   -1   23    7    0.000000    0.000000
    0    1   -1   24    7    0.000000    0.000000
    0    1   -1   25    7    0.000000    0.000000
    0    1   -1   26    7    0.000000    0.000000
    0    1   -1    1    8    0.000000    0.000000
    0    1   -1    2    8    0.000000    0.000000
    0    1   -1    3    8   -0.002061    0.000000
    0    1   -1    4    8   -0.000010    0.000000
    0    1   -1    5    8    0.003010    0.000000
    0    1   -1    6    8   -0.000006    0.000000
    0    1   -1    7    8   -0.000617    0.000000
    0    1   -1    8    8   -0.006215    0.000000
    0    1   -1    9    8    0.000000    0.000000
    0    1   -1   10    8    0.000000    0.000000
    0    1   -1   11    8    0.000000    0.000000
    0    1   -1   12    8    0.000000    0.000000
    0    1   -1   13    8    0.000000    0.000000
    0    1   -1   14    8    0.000000    0.000000
    0    1   -1   15    8    0.000000    0.000000
    0    1   -1   16    8    0.000000    0.000000
    0    1   -1   17    8    0.000000    0.000000
    0    1   -1   18    8    0.000000    0.000000
    0    1   -1   19    8    0.000000    0.000000
    0    1   -1   20    8    0.000000    0.000000
    0    1   -1   21    8    0.000000    0.000000
    0    1   -1   22    8    0.000000    0.000000
    0    1   -1   23    8    0.000000    0.000000
    0    1   -1   24    8    0.000000    0.000000
    0    1   -1   25    8    0.000000    0.000000
    0    1   -1   26    8    0.000000    0.000000
    0    1   -1    1    9    0.000000    0.000000
    0    1   -1    2    9    0.000000    0.000000
    0    1   -1    3    9    0.000000    0.000000
    0    1   -1    4    9    0.000000    0.000000
    0    1   -1    5    9    0.000000    0.000000
    0    1   -1    6    9    0.000000    0.000000
    0    1   -1    7    9    0.000000    0.000000
    0    1   -1    8    9    0.000000    0.000000
    0    1   -1    9    9    0.002806    0.000000
    0    1   -1   10    9   -0.064062    0.000000
    0    1   -1   11    9    0.000000    0.000000
    0    1   -1   12    9    0.000000    0.000000
    0    1   -1   13    9    0.000000    0.000000
    0    1   -1   14    9    0.000000    0.000000
    0    1   -1   15    9    0.000000    0.000000
    0    1   -1   16    9    0.000000    0.000000
    0    1   -1   17    9    0.000000    0.000000
    0    1   -1   18    9    0.000000    0.000000
    0    1   -1   19    9    0.000000    0.000000
    0    1   -1   20    9    0.000000    0.000000
    0    1   -1   21    9    0.000000    0.000000
    0    1   -1   22    9    0.000000    0.000000
    0    1   -1   23    9    0.000000    0.000000
    0    1   -1   24    9    0.000000    0.000000
    0    1   -1   25    9    0.000000    0.000000
    0    1   -1   26    9    0.000000    0.000000
    0    1   -1    1   10    0.000000    0.000000
    0    1   -1    2   10    0.000000    0.000000
    0    1   -1    3   10    0.000000    0.000000
    0    1   -1    4   10    0.000000    0.000000
    0    1   -1    5   10    0.000000    0.000000
    0    1   -1    6   10    0.000000    0.000000
    0    1   -1    7   10    0.000000    0.000000
    0    1   -1    8   10    0.000000    0.000000
    0    1   -1    9   10   -0.064062    0.000000
    0    1   -1   10   10    0.002806    0.000000
    0    1   -1   11   10    0.000000    0.000000
    0    1   -1   12   10    0.000000    0.000000
    0    1   -1   13   10    0.000000    0.000000
    0    1   -1   14   10    0.000000    0.000000
    0    1   -1   15   10    0.000000    0.000000
    0    1   -1   16   10    0.000000    0.000000
    0    1   -1   17   10    0.000000    0.000000
    0    1   -1   18   10    0.000000    0.000000
    0    1   -1   19   10    0.000000    0.000000
    0    1   -1   20   10    0.000000    0.000000
    0    1   -1   21   10    0.000000    0.000000
    0    1   -1   22   10    0.000000    0.000000
    0    1   -1   23   10    0.000000    0.000000
    0    1   -1   24   10    0.000000    0.000000
    0    1   -1   25   10    0.000000    0.000000
    0    1   -1   26   10    0.000000    0.000000
    0    1   -1    1   11    0.000000    0.000000
    0    1   -1    2   11    0.000000    0.000000
    0    1   -1    3   11    0.000000    0.000000
    0    1   -1    4   11    0.000000    0.000000
    0    1   -1    5   11    0.000000    0.000000
    0    1   -1    6   11    0.000000    0.000000
    0    1   -1    7   11    0.000000    0.000000
    0    1   -1    8   11    0.000000    0.000000
    0    1   -1    9   11    0.000000    0.000000
    0    1   -1   10   11    0.000000    0.000000
    0    1   -1   11   11    0.010591    0.000000
    0    1   -1   12   11    0.000899    0.000000
    0    1   -1   13   11    0.000546    0.000000
    0    1   -1   14   11   -0.003667    0.000000
    0    1   -1   15   11   -0.007697    0.000000
    0    1   -1   16   11    0.002184    0.000000
    0    1   -1   17   11   -0.000009    0.000000
    0    1   -1   18   11   -0.070942    0.000000
    0    1   -1   19   11    0.002211    0.000000
    0    1   -1   20   11    0.000001    0.000000
    0    1   -1   21   11   -0.022444    0.000002
    0    1   -1   22   11    0.015948    0.000000
    0    1   -1   23   11    0.009899    0.000000
    0    1   -1   24   11   -0.014639    0.000002
    0    1   -1   25   11   -0.000038    0.000000
    0    1   -1   26   11    0.022136    0.000000
    0    1   -1    1   12    0.000000    0.000000
    0    1   -1    2   12    0.000000    0.000000
    0    1   -1    3   12    0.000000    0.000000
    0    1   -1    4   12    0.000000    0.000000
    0    1   -1    5   12    0.000000    0.000000
    0    1   -1    6   12    0.000000    0.000000
    0    1   -1    7   12    0.000000    0.000000
    0    1   -1    8   12    0.000000    0.000000
    0    1   -1    9   12    0.000000    0.000000
    0    1   -1   10   12    0.000000    0.000000
    0    1   -1   11   12    0.000899    0.000000
    0    1   -1   12   12   -0.011233    0.000000
    0    1   -1   13   12   -0.009226    0.000000
    0    1   -1   14   12    0.000462    0.000000
    0    1   -1   15   12    0.000321    0.000000
    0    1   -1   16   12   -0.000001    0.000000
    0    1   -1   17   12    0.016776    0.000000
    0    1   -1   18   12   -0.000027    0.000000
    0    1   -1   19   12   -0.000020    0.000000
    0    1   -1   20   12    0.005643    0.000000
    0    1   -1   21   12   -0.010115    0.000000
    0    1   -1   22   12   -0.003224    0.000000
    0    1   -1   23   12    0.004299    0.000000
    0    1   -1   24   12   -0.000002    0.000000
    0    1   -1   25   12   -0.003295    0.000000
    0    1   -1   26   12    0.000002    0.000000
    0    1   -1    1   13    0.000000    0.000000
    0    1   -1    2   13    0.000000    0.000000
    0    1   -1    3   13    0.000000    0.000000
    0    1   -1    4   13    0.000000    0.000000
    0    1   -1    5   13    0.000000    0.000000
    0    1   -1    6   13    0.000000    0.000000
    0    1   -1    7   13    0.000000    0.000000
    0    1   -1    8   13    0.000000    0.000000
    0    1   -1    9   13    0.000000    0.000000
    0    1   -1   10   13    0.000000    0.000000
    0    1   -1   11   13    0.000546    0.000000
    0    1   -1   12   13   -0.009226    0.000000
    0    1   -1   13   13   -0.000577    0.000000
    0    1   -1   14   13   -0.000165    0.000000
    0    1   -1   15   13    0.000413    0.000000
    0    1   -1   16   13    0.051152    0.000000
    0    1   -1   17   13   -0.000027    0.000000
    0    1   -1   18   13   -0.009986    0.000000
    0    1   -1   19   13    0.009540    0.000000
    0    1   -1   20   13    0.000021    0.000000
    0    1   -1   21   13   -0.006115    0.000000
    0    1   -1   22   13    0.004060    0.000000
    0    1   -1   23   13   -0.007787    0.000000
    0    1   -1   24   13   -0.032889   -0.000001
    0    1   -1   25   13   -0.000019    0.000000
    0    1   -1   26   13    0.008029    0.000000
    0    1   -1    1   14    0.000000    0.000000
    0    1   -1    2   14    0.000000    0.000000
    0    1   -1    3   14    0.000000    0.000000
    0    1   -1    4   14    0.000000    0.000000
    0    1   -1    5   14    0.000000    0.000000
    0    1   -1    6   14    0.000000    0.000000
    0    1   -1    7   14    0.000000    0.000000
    0    1   -1    8   14    0.000000    0.000000
    0    1   -1    9   14    0.000000    0.000000
    0    1   -1   10   14    0.000000    0.000000
    0    1   -1   11   14   -0.003667    0.000000
    0    1   -1   12   14    0.000462    0.000000
    0    1   -1   13   14   -0.000165    0.000000
    0    1   -1   14   14   -0.014647    0.000000
    0    1   -1   15   14   -0.000630    0.000000
    0    1   -1   16   14   -0.015562    0.000000
    0    1   -1   17   14   -0.000042    0.000000
    0    1   -1   18   14   -0.032851    0.000000
    0    1   -1   19   14   -0.004367    0.000000
    0    1   -1   20   14    0.000001    0.000000
    0    1   -1   21   14    0.004278    0.000000
    0    1   -1   22   14    0.003858    0.000000
    0    1   -1   23   14   -0.001984    0.000000
    0    1   -1   24   14    0.004063   -0.000001
    0    1   -1   25   14   -0.000014    0.000000
    0    1   -1   26   14    0.001743    0.000000
    0    1   -1    1   15    0.000000    0.000000
    0    1   -1    2   15    0.000000    0.000000
    0    1   -1    3   15    0.000000    0.000000
    0    1   -1    4   15    0.000000    0.000000
    0    1   -1    5   15    0.000000    0.000000
    0    1   -1    6   15    0.000000    0.000000
    0    1   -1    7   15    0.000000    0.000000
    0    1   -1    8   15    0.000000    0.000000
    0    1   -1    9   15    0.000000    0.000000
    0    1   -1   10   15    0.000000    0.000000
    0    1   -1   11   15   -0.007697    0.000000
    0    1   -1   12   15    0.000321    0.000000
    0    1   -1   13   15    0.000413    0.000000
    0    1   -1   14   15   -0.000630    0.000000
    0    1   -1   15   15   -0.014810    0.000000
    0    1   -1   16   15    0.000017    0.000000
    0    1   -1   17   15   -0.017147    0.000000
    0    1   -1   18   15    0.000024    0.000000
    0    1   -1   19   15    0.000005    0.000000
    0    1   -1   20   15    0.019273    0.000000
    0    1   -1   21   15    0.008511    0.000000
    0    1   -1   22   15    0.001689    0.000000
    0    1   -1   23   15    0.003176    0.000000
    0    1   -1   24   15    0.000006    0.000000
    0    1   -1   25   15   -0.000091    0.000000
    0    1   -1   26   15    0.000003    0.000000
    0    1   -1    1   16    0.000000    0.000000
    0    1   -1    2   16    0.000000    0.000000
    0    1   -1    3   16    0.000000    0.000000
    0    1   -1    4   16    0.000000    0.000000
    0    1   -1    5   16    0.000000    0.000000
    0    1   -1    6   16    0.000000    0.000000
    0    1   -1    7   16    0.000000    0.000000
    0    1   -1    8   16    0.000000    0.000000
    0    1   -1    9   16    0.000000    0.000000
    0    1   -1   10   16    0.000000    0.000000
    0    1   -1   11   16    0.002184    0.000000
    0    1   -1   12   16   -0.000001    0.000000
    0    1   -1   13   16    0.051152    0.000000
    0    1   -1   14   16   -0.015562    0.000000
    0    1   -1   15   16    0.000017    0.000000
    0    1   -1   16   16    0.010590    0.000000
    0    1   -1   17   16   -0.000899    0.000000
    0    1   -1   18   16   -0.000546    0.000000
    0    1   -1   19   16   -0.003667    0.000000
    0    1   -1   20   16   -0.007697    0.000000
    0    1   -1   21   16   -0.014638    0.000002
    0    1   -1   22   16    0.000038    0.000000
    0    1   -1   23   16   -0.022136    0.000000
    0    1   -1   24   16    0.008860    0.000000
    0    1   -1   25   16    0.005458    0.000000
    0    1   -1   26   16    0.004187    0.000000
    0    1   -1    1   17    0.000000    0.000000
    0    1   -1    2   17    0.000000    0.000000
    0    1   -1    3   17    0.000000    0.000000
    0    1   -1    4   17    0.000000    0.000000
    0    1   -1    5   17    0.000000    0.000000
    0    1   -1    6   17    0.000000    0.000000
    0    1   -1    7   17    0.000000    0.000000
    0    1   -1    8   17    0.000000    0.000000
    0    1   -1    9   17    0.000000    0.000000
    0    1   -1   10   17    0.000000    0.000000
    0    1   -1   11   17   -0.000009    0.000000
    0    1   -1   12   17    0.016776    0.000000
    0    1   -1   13   17   -0.000027    0.000000
    0    1   -1   14   17   -0.000042    0.000000
    0    1   -1   15   17   -0.017147    0.000000
    0    1   -1   16   17   -0.000899    0.000000
    0    1   -1   17   17   -0.011233    0.000000
    0    1   -1   18   17   -0.009226    0.000000
    0    1   -1   19   17   -0.000462    0.000000
    0    1   -1   20   17   -0.000321    0.000000
    0    1   -1   21   17    0.000002    0.000000
    0    1   -1   22   17   -0.003295    0.000000
    0    1   -1   23   17    0.000002    0.000000
    0    1   -1   24   17    0.013193    0.000000
    0    1   -1   25   17   -0.007837    0.000000
    0    1   -1   26   17    0.028223    0.000000
    0    1   -1    1   18    0.000000    0.000000
    0    1   -1    2   18    0.000000    0.000000
    0    1   -1    3   18    0.000000    0.000000
    0    1   -1    4   18    0.000000    0.000000
    0    1   -1    5   18    0.000000    0.000000
    0    1   -1    6   18    0.000000    0.000000
    0    1   -1    7   18    0.000000    0.000000
    0    1   -1    8   18    0.000000    0.000000
    0    1   -1    9   18    0.000000    0.000000
    0    1   -1   10   18    0.000000    0.000000
    0    1   -1   11   18   -0.070942    0.000000
    0    1   -1   12   18   -0.000027    0.000000
    0    1   -1   13   18   -0.009986    0.000000
    0    1   -1   14   18   -0.032851    0.000000
    0    1   -1   15   18    0.000024    0.000000
    0    1   -1   16   18   -0.000546    0.000000
    0    1   -1   17   18   -0.009226    0.000000
    0    1   -1   18   18   -0.000577    0.000000
    0    1   -1   19   18    0.000165    0.000000
    0    1   -1   20   18   -0.000413    0.000000
    0    1   -1   21   18    0.032889    0.000001
    0    1   -1   22   18   -0.000019    0.000000
    0    1   -1   23   18    0.008029    0.000000
    0    1   -1   24   18    0.009027    0.000000
    0    1   -1   25   18    0.028465    0.000000
    0    1   -1   26   18   -0.040049    0.000000
    0    1   -1    1   19    0.000000    0.000000
    0    1   -1    2   19    0.000000    0.000000
    0    1   -1    3   19    0.000000    0.000000
    0    1   -1    4   19    0.000000    0.000000
    0    1   -1    5   19    0.000000    0.000000
    0    1   -1    6   19    0.000000    0.000000
    0    1   -1    7   19    0.000000    0.000000
    0    1   -1    8   19    0.000000    0.000000
    0    1   -1    9   19    0.000000    0.000000
    0    1   -1   10   19    0.000000    0.000000
    0    1   -1   11   19    0.002211    0.000000
    0    1   -1   12   19   -0.000020    0.000000
    0    1   -1   13   19    0.009540    0.000000
    0    1   -1   14   19   -0.004367    0.000000
    0    1   -1   15   19    0.000005    0.000000
    0    1   -1   16   19   -0.003667    0.000000
    0    1   -1   17   19   -0.000462    0.000000
    0    1   -1   18   19    0.000165    0.000000
    0    1   -1   19   19   -0.014647    0.000000
    0    1   -1   20   19   -0.000630    0.000000
    0    1   -1   21   19    0.004063   -0.000001
    0    1   -1   22   19    0.000014    0.000000
    0    1   -1   23   19   -0.001743    0.000000
    0    1   -1   24   19    0.006581    0.000000
    0    1   -1   25   19    0.018528    0.000000
    0    1   -1   26   19   -0.023208    0.000000
    0    1   -1    1   20    0.000000    0.000000
    0    1   -1    2   20    0.000000    0.000000
    0    1   -1    3   20    0.000000    0.000000
    0    1   -1    4   20    0.000000    0.000000
    0    1   -1    5   20    0.000000    0.000000
    0    1   -1    6   20    0.000000    0.000000
    0    1   -1    7   20    0.000000    0.000000
    0    1   -1    8   20    0.000000    0.000000
    0    1   -1    9   20    0.000000    0.000000
    0    1   -1   10   20    0.000000    0.000000
    0    1   -1   11   20    0.000001    0.000000
    0    1   -1   12   20    0.005643    0.000000
    0    1   -1   13   20    0.000021    0.000000
    0    1   -1   14   20    0.000001    0.000000
    0    1   -1   15   20    0.019273    0.000000
    0    1   -1   16   20   -0.007697    0.000000
    0    1   -1   17   20   -0.000321    0.000000
    0    1   -1   18   20   -0.000413    0.000000
    0    1   -1   19   20   -0.000630    0.000000
    0    1   -1   20   20   -0.014810    0.000000
    0    1   -1   21   20    0.000006    0.000000
    0    1   -1   22   20    0.000091    0.000000
